test_id,smiles,nlogP
0,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](N=C(O)c2ccc(Cl)s2)C1,-0.3032403886318207
0,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2(C)C,-0.30344724655151367
0,CN(C)c1cccc2c(O)nc(=N)[nH]c12,-0.30348727107048035
0,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)O)C[C@H]2O)c1,-0.3039187639951706
0,CC(O)=N[C@@H](Cc1ccc(O)cc1)C(O)=N[C@H](C(=O)O)[C@@H](C)O,-0.3042214512825012
0,Cc1ncc(COP(=O)(O)O)c(CN)c1O,-0.30452434718608856
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CC[C@H](N)C2)c1O,-0.3050886392593384
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2C[C@H](O)[C@H](O)[C@H]2C)c1O,-0.30521130561828613
0,CN(C)c1cccc2c(S(C)(=O)=O)cccc12,-0.30540311336517334
0,CN(C)c1cccc2c(O)nc(=O)n(C)c12,-0.30569836497306824
0,CC1(C)S[C@@H]2[C@H](N=C(O)Cc3ccccc3)C(=O)N21,-0.30608458320299786
0,C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccccc2)s1)C(=O)O,-0.30649611353874207
0,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,-0.3066667318344116
0,CC(O)=N[C@@H](Cc1ccc(O)cc1)C(=O)O,-0.30691798669951303
0,Cc1ncc(COP(=O)(O)O)c(CNC2(C)CC2)c1O,-0.3074490427970886
0,CC(C)(C)OC(O)=N[C@@H](Cc1ccccc1)C(=O)O,-0.30762991309165955
0,Cc1ncc(COP(=O)(O)O)c(CNC2=C[C@H](C)[C@@H](C)CC2)c1O,-0.30766722559928894
0,CC(O)=N[C@@H](Cc1ccc(Cl)cc1)C(=O)O,-0.3078129291534424
0,Cc1ncc(COP(=O)(O)O)c(C)c1O,-0.3079265058040619
0,C[C@@H](C(=O)O)N1CCN(c2ccc(Cl)cc2)CC1,-0.30818691849708557
0,Cc1ncsc1-c1ccc(CN=C(O)[C@@H]2C[C@@H](O)CN2C(=O)CO)cc1,-0.30819016695022583
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\C[C@H](C)CN2C)c1O,-0.3087000250816345
0,CC(C)(C)C(O)=N[C@@H](C(O)=NO)c1ccccc1,-0.3092341125011444
0,COc1ccc2c(c1)cc(C(O)=NS(C)(=O)=O)n2C,-0.31063348054885864
0,COc1ccc2c(c1)cc(C(O)=NS(C)(=O)=O)n2C[C@@H](O)CO,-0.31065434217453003
0,CC1(C)S[C@@H]([C@@H](C=O)N=C(O)Cc2ccccc2)N[C@H]1C=O,-0.31077104806900024
0,N=c1nc(O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)O)cc1)N2CO,-0.31086012721061707
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2C=C[C@H](N)C2)c1O,-0.31128454208374023
0,Cc1ncsc1-c1ccc(CN=C(O)[C@@H](C)O)cc1,-0.3116554915904999
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CC[C@@H](C)C2)c1O,-0.3125215768814087
0,N[C@@H](CCC(O)=N[C@@H](CS)C(=O)O)C(=O)O,-0.3128393590450287
0,N=c1nc(O)c2c(CCc3ccc(C(=O)O)cc3)csc2[nH]1,-0.31314024329185486
0,N=c1ccn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(O)c1,-0.3133525550365448
0,N#Cc1ccc(C[C@H](N)C(=O)O)cc1,-0.31347107887268066
0,CN(C)c1cc(S(=O)(=O)O)c2cccc(N(C)C)c2c1,-0.31370458006858826
0,COc1ccc2c(c1)cc(C(O)=N[C@H](C)c1ccccc1)c(=O)n2C,-0.31439444422721863
0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,-0.314822182059288
0,Cc1ncc(COP(=O)(O)O)c(CNC2=C[C@H](C)[C@@H](C)C2)c1O,-0.3167111575603485
0,CC(O)=N[C@@H](Cc1ccc(O)cc1)C(O)=N[C@H](C(=O)O)[C@@H]1CCCCN1,-0.31760159134864807
0,N=c1nc(O)c2c([nH]1)C(CN1C[C@H](O)[C@@H](O)[C@H]1CO)C=C2,-0.3179320693016052
0,Cc1ncsc1-c1ccc(CN=C(O)[C@@H]2C[C@@H](O)CN2)cc1,-0.31806446611881256
0,CC(C)(C)OC(O)=N[C@H]1CNc2ccccc2C1,-0.3182247430086136
0,C[C@@H](C(=O)O)N1C(=O)CCc2cc(Br)ccc21,-0.3185281753540039
0,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,-0.32029881079991657
0,N=c1ccn([C@H]2CC[C@@H](COP(=O)=O)O2)c(O)c1,-0.32045812408129376
0,Cc1cc(CNC2(C(=O)O)CC2)c(COP(=O)(O)O)cn1,-0.32048763036727906
0,CC(O)=N[C@@H](Cc1ccccc1)C(=O)O,-0.3205511592052601
0,COc1ccc2c(c1)cc(C(O)=NS(C)(=O)=O)n2CC(C)C,-0.3213634788990021
0,Cc1ncc(COP(=O)(O)O)c(CNC2(C(=O)O)[CH]C2)c1O,-0.3216199427843094
0,COc1ccc2c(c1)cc(C(O)=NS(C)(=O)=O)n2CC(=O)O,-0.32225751876831055
0,CC1(C)S[C@H]2[C@@H](OC(=O)[C@H]2N=C(O)Cc2ccccc2)[C@@H]1O,-0.32277944684028625
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CC[C@H](C)C2)c1O,-0.3228967636823654
0,N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCC(=O)O)Cc1ccccc1,-0.32383336623509723
0,COc1ccc2c(c1)cc(C(O)=N[C@H](C)c1ccccc1)n2C,-0.3246394097805023
0,Cc1cc(CN[C@@H](C)C(=O)O)c(COP(=O)(O)O)cn1,-0.3247630000114441
0,N=c1nc(O)c2c([nH]1)NC[C@H](CCc1ccc(C(=O)O)cc1)N2CO,-0.325808048248291
0,CC(O)=N[C@@H](Cc1ccc(O)cc1)C(O)=NCCc1ccc(O)cc1,-0.32666197419166565
0,C[C@@H](C(=O)O)c1ccc(NC(=O)C2CC2)cc1,-0.3270984888076782
0,Cc1cc(CN[C@@H]2CON=C2O)c(COP(=O)(O)O)cn1,-0.32715950906276703
0,CC(O)=N[C@@H](Cc1ccc(O)cc1)C(O)=NCc1ccc(C)cc1,-0.32781413197517395
0,Cc1ncc(COP(=O)(O)O)c(CNC2=C[C@H](C)[C@@H](C)C[CH]2)c1O,-0.32808879017829895
0,N=c1nc(O)c2c([nH]1)C(CN1C[C@H](CO)[C@@H](O)C1)C=[N+]2,-0.3285495936870575
0,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](c2ccc(Cl)cc2)C1,-0.3290943205356598
0,COc1ccc(C[C@H](N)C(=O)O)cc1,-0.3291028340657552
0,C[C@@H](O)c1nc2c(O)nc(=N)[nH]c2[nH]1,-0.3310125196973483
0,Cc1cn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(=O)nc1N,-0.3313683569431305
0,CC1(C)S[C@@H]2[C@H](N=C(O)Cc3ccccc3)C(=O)O[C@H]2C1=O,-0.3317442834377289
0,CN1c2c(O)nc(=N)[nH]c2NC[C@@H]1CNc1ccc(C(=O)O)cc1,-0.3324110805988312
0,CC1(C)[C@H]2CC(=O)[C@]1(C)C(=O)C2,-0.3328142762184143
0,CC1(C)C[C@@H]2OC(=O)[C@@H](N=C(O)Cc3ccccc3)[C@H]2S1,-0.3335419297218323
0,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)c1O,-0.3338524103164673
0,COc1ccc(C[C@H](N)C(=O)O)cc1OC,-0.33467257022857666
0,C[C@@H](O)c1nc2ccc(C(=N)O)cc2[nH]1,-0.3353060682614644
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CC[C@@H](C)N2)c1O,-0.33707690238952637
0,CN(C)c1cc(S(=O)(=O)O)c2cccc(N(C)C)c2n1,-0.3390509784221649
0,CC1(C)S[C@@H]2[C@H](N=C(O)Cc3ccccc3)C(=O)N2[C@H]1O,-0.3405228853225708
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CC[C@@H](F)C[C@H]2C)c1O,-0.34122562408447266
0,Cc1ncc(CO)c(CN[C@@H](C)C(=O)O)c1O,-0.34223315119743347
0,N=c1nc(O)c2c([nH]1)C(CN1C[C@H](CO)[C@@H](O)C1)=NC2,-0.34324607253074646
0,N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCC(=O)O)C(=O)[O-],-0.3452039062976837
0,CC1(C)S[C@@H]2[C@H](N=C(O)Cc3ccccc3)C(=O)N2[C@H]1C=O,-0.3461374342441559
0,N=c1nc(O)c2c([nH]1)NC[C@H](CO)N2,-0.34705692529678345
0,N[C@@H](CCC(=O)O)C(=O)O,-0.34769239551142644
0,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-0.349628210067749
0,Cc1cc(CN[C@@H]2COC[C@H]2c2ccccc2)c(COP(=O)(O)O)cn1,-0.35201650857925415
0,CC1(C)S[C@@H]2[C@H](N=C(O)Cc3ccccc3)C(=O)O[C@H]21,-0.3536428213119507
0,Cc1ncc(COP(=O)(O)O)c(CNC2(C(=O)O)CC2)c1[O-],-0.35540497303009033
0,Cc1cc(C/N=C2\CON=C2O)c(COP(=O)(O)O)cn1,-0.3565368056297302
0,Cc1cc(CNC2=C[C@H](C)[C@@H](O)CC2)c(COP(=O)(O)O)cn1,-0.3566018044948578
0,CC1=C(C(=O)O)N[C@@H]([C@H](O)CO)SC1,-0.35918229818344116
0,C[C@@H](C(=O)O)c1cccc(C2CC2)c1,-0.3600457012653351
0,N[C@@H](CC(=O)O)C(=O)O,-0.36619595686594647
0,CC(C)(C)OC(=O)N1[CH][C@]2(CC1)C(O)=Nc1ccccc12,-0.36857716739177704
0,Cc1cc(C/N=C2\CO[C@H](CO)C2)c(COP(=O)(O)O)cn1,-0.37523797154426575
0,C[C@@H](O)CN1CCc2cc(O)cc(O)c2C1,-0.37620827555656433
0,CC1(C)N=C(O)C(C)(C)N1O,-0.38633984327316284
0,CC(C)(CO)[C@@H](O)C(=O)O,-0.38906675577163696
0,Cc1ccc(C(=O)O)c(N)c1,-0.39160841703414917
0,CC(C)C[C@H](N)C(O)=NO,-0.40105298161506653
0,C[C@@H](O)[C@H](N)C(=O)O,-0.40213826298713684
0,Cc1nc2c(O)nc(=N)[nH]c2[nH]1,-0.4041385352611542
0,C[C@@H](O)c1ccc(C(C)(C)C)cc1,-0.40865886211395264
0,C[C@@H](O)c1ccc(C(C)(C)O)cc1,-0.41091254353523254
0,COc1ccc(C(=O)O)c(N)c1,-0.41419897973537445
0,Cc1ncc(CO)c(CN)c1O,-0.4144246280193329
0,CC(O)=N[C@@H](C)C(=O)O,-0.4304189532995224
