SMILES,Sweetness_Label
CC1OC(OC2OCC(O)C(O)C2O)C(O)C(O)C1O,1
COC1OC(C)C(O)C(O)C1OC1CC(O)C(O)C(C)O1,1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)[N+](=O)[O-],1
CC1OC(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,1
CCCCCCOCC1OC(OC(CO)CO)C(O)C(O)C1O,1
OCC1OC(OC2C(O)C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C2O)C(O)C(O)C1O,1
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1OC1OC(COC(C)=O)C(O)C(O)C1O,1
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)NP(=O)(O)OP(=O)(O)O)C(O)C1O,1
OCC(O)C(O)C(O)C(O)COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1
[B]P(=O)(OCC1OC(n2cnc3c(N)nc(Cl)nc32)C(O)C1O)OP(=O)(O)OP(=O)(O)O,1
CC1OC(Cc2c(-c3ccc(OC4OC(CO)C(O)C(O)C4O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C1O,1
O=c1cc(-c2ccccc2)oc2cc(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)c(O)c(O)c12,1
CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(O)c4)oc4cc(OCCO)cc(OCCO)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,1
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC)CCC34C)C2(C)C)C(O)C(OC(C)=O)C1OC(C)=O,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,1
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3C(=O)C=C3C5CC(C)(C(=O)OC)CCC5(C)CCC34C)C2(C)C)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC(OCC(=O)O)C(O)C(=O)O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1
O=C(CO)C(O)C(O)CCO,1
COC1CCC(O)C(C2OC(C)(C)OC2CO)O1,1
CCCCCCCCOC1OC(C)C(O)C(O)C1O,1
CCCCCCCCOC1OC(COC)C(O)C(O)C1O,1
CNC(=O)C(Cc1ccccc1)NC(=O)C(CCCCCO)CC(=O)O,1
COC1OC(C)C(OC2OC(C)C(O)C(OC)C2O)C(OC)C1OC,1
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C4O)cc3o2)cc1O,1
CC(=O)OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,1
CCOc1ccc(-c2coc3c(OC4OC(CO)C(O)C(O)C4O)c(OCC)ccc3c2=O)cc1,1
OCC(O)C(O)C(O)C(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,1
[N-]=[N+]=Nc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CC1O,1
COc1cc(O)c2c(=O)c(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)c(-c3ccc(OC)c(O)c3)oc2c1,1
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)OC)CCC5(C)CCC34C)C2(C)C)C(O)C(OC(C)=O)C1OC(C)=O,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C7OC(C(=O)O)C(OCC(=O)O)OC67)C(C)(C)C5CCC43C)C2C1,1
CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C(=O)O)CC(O)C7(C)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,1
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(CO)CC(O)C5(C)CCC34C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,1
CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(C)CC4O)OC(C)C(O)C2O)C(O)C(O)C1O,1
CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C(=O)O)CC(OC8OC(C)C(O)C(O)C8O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,1
CCCOC1C(O)COC(O)C1O,1
C=CCCOc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
CC(=O)OC(CC(=O)O)C[N+](C)(C)C.COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,1
CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)O,1
CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(N)CC(=O)O)C(=O)O,1
CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(N)CC(N)=O)C(=O)O,1
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(N)CCCCN)C(=O)O,1
NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,1
NCCCCC(NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)O,1
CC1(C)CCC2(CO)C(=O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1
O=CC(O)C(O)C(O)C(=O)CO,1
CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)CC(C)C,1
OCC1OC(OCC2(O)OCC(O)C(O)C2O)C(O)C(O)C1O,1
OCC1OC(F)C(O)C(O)C1OC1OC(CO)C(OC2CCCCO2)C(O)C1O,1
O=c1c(-c2ccc(O)cc2O)coc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,1
OCC1OC(OCC2(OCC3(O)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,1
CC(C)CC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)O,1
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)O,1
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,1
CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)CC1O,1
CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)CC1O,1
CC1OC(OC2C(O)C(CO)OC(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)C(O)CC7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)C2O)C(O)C(O)C1O,1
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CC(O)C5(C)CCC34C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,1
CC(C)CC(NC(=O)C(C)N)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C)C(C)C,1
OCC(O)C1OC(O)CC1O,1
OCC1OC(OC2(CO)OCC(O)C(O)C2O)C(O)C(O)C1O,1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCC(C)(C)CCO,1
CCCCC(NC(=O)CCN)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,1
NC(=O)CCC(NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,1
Nc1ncnc2c1ncn2C1OC(COS(=O)(=O)OP(=O)(O)O)C(O)C1OP(=O)(O)O,1
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)C(N)CC(=O)O)C(=O)O,1
CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)O,1
CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,1
CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(N)CC(=O)O)C(=O)O,1
CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(N)CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)O,1
CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1
CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(N)CCCCN)C(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,1
CC1OC(OCC2OC(Oc3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)C(O)C(O)C2O)C(O)C(O)C1C,1
CCC1OC(O)C(O)C(O)C1OC,1
COC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)CC1=CCCCC1,1
NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,1
CSCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,1
CCCCC(NC(=O)CCN)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)O,1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCC(C)(C)CCCO,1
CCC(=O)OC(CC(=O)O)C[N+](C)(C)C.COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,1
COP(=S)(OP(=O)(O)O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,1
CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(N)CC(N)=O)C(=O)O,1
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)cc3o2)cc1O,1
CCOc1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2n1,1
O=c1cc(-c2ccc(O)c(O)c2)oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)ccc12,1
CC(C)CC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCC(C)(C)CO,1
CCC(C)C(NC(=O)CCN)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,1
CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(N)Cc1ccccc1)C(=O)O,1
CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(N)CC(=O)O)C(=O)O,1
CC(C)CC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)O,1
CC(C)(C)OC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)OC(C)(C)C,1
CCCCCC#Cc1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2n1,1
CC(C)CC(=O)OC(CC(=O)O)C[N+](C)(C)C.COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,1
CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(N)CC(=O)O)C(=O)O,1
CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C(=O)NC(C(=O)NC(CC(N)=O)C(=O)O)C(C)C)C(C)C,1
COc1ccc(CCC(=O)c2c(O)cc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)cc2O)cc1O,1
CC(C)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)O,1
NC(=O)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)O,1
COC1CC(OC(C)(C)C)OC(C)C1O,1
COC1OC(CO)C(O)C(F)C1OC1OC(C)C(O)C(O)C1O,1
COC1OC(CF)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O,1
CCOP(=O)(Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)OCC,1
COC1C(CO)OC(OC2OC(CO)C(OC)C(OC)C2OC)C(OC)C1OC,1
CC1OC(OC2C(O)C(CO)OC(Oc3cc(O)c4c(=O)c(O)c(-c5ccc(O)c(O)c5)oc4c3)C2O)C(O)C(O)C1O,1
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,1
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3C(=O)C=C3C5CC(C)(C(=O)OC)CCC5(C)CCC34C)C2(C)C)C(O)C(OC(C)=O)C1OC(C)=O,1
COC(=O)C1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)OC)CC(OC6OCC(O)C(O)C6O)C5(C)CCC34C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1
CC1OC(OC2C(C(=O)O)OC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)C(OC3OCC(O)C(O)C3O)C2O)C(O)C(O)C1O,1
COC(=O)COC(OC1C(O)C(C(=O)OC)OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C1OC1OC(CO)C(O)C(O)C1O)C(O)C(=O)OC,1
CCC(O)C1OC(OC)C(O)C(O)C1O,1
CC(C)CC(NC(=O)CCN)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCC(C)(C)CCO,1
CC(C)CC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,1
CC(C)CC(NC(=O)C(CO)NC(=O)C(N)CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,1
CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CC(O)C6(C)CCC45C)C3(C)CO)OC(C(=O)O)C(O)C2O)C(OC2OCC(O)C(O)C2O)C(O)C1O,1
CC(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,1
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O.C[N+](C)(C)CC(O)CC(=O)O,1
CC1OC(OC2C(Oc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc34)OC(CO)C(O)C2O)C(O)C(O)C1O,1
OCC(O)C(F)C(O)CO,1
CCC(C)C(NC(=O)C(N)CC(N)=O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,1
CCCCCCCCOCC1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,1
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,1
CC(C)OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,1
COP(=O)(OC)C1C(CO)OC(n2cnc3c(N)ncnc32)C1O,1
COc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2oc(-c3ccccc3)cc(=O)c12,1
COc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2c1C(=O)CC(c1ccccc1)O2,1
OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,1
Nc1ncnc2c1nc(F)n2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,1
CCCCCCOC1C(CO)OC(OC2C(CO)OC(OC)C(O)C2O)C(O)C1OCCCCCC,1
Nc1ncnc2c1ncn2C1OC(COP(O)(=S)OCP(=O)(O)COP(O)(O)=S)C(O)C1O,1
COc1cc(O)c2c(=O)c(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)c(-c3ccc(O)c(O)c3)oc2c1,1
OCC(O)C(O)C(OC1(CO)OC(COC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)COC1OC(CO)C(O)C(O)C1O,1
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1
CC1(C)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1
COC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(CO)CCC6(C)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1O,1
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)OC)CC(O)C5(C)CCC34C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,1
COC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OC)CCC6(C)CCC45C)C3(C)C)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC(OCC(=O)O)C(O)C(=O)O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)OC)CC(OC6OC(C)C(O)C(O)C6O)C5(C)CCC34C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,1
CCCCOC1CC(O)C(O)C(C)O1,1
COC(=O)OCC1OC(O)C(O)C(O)C1O,1
OCC(O)COC1CC(O)C(O)C(CO)O1,1
CCCCCCCCOC1OC(CO)CC(O)C1O,1
CC1OC(OC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,1
Nc1ncnc2c1ncn2C1OCC(OP(=O)(O)O)C(O)C1O,1
Nc1ncnc2c1nc(F)n2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,1
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)c(O)c3o2)cc1,1
O=c1c(-c2ccc(O)c(O)c2)coc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,1
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)cc3c2=O)cc1O,1
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(OC2OC(CO)C(O)C(O)C2O)c1OC,1
COc1cc(O)c2c(=O)c(OC3OC(CO)C(O)C(O)C3O)c(-c3ccc(O)c(O)c3)oc2c1,1
OCC1OC(OCC2OC(OCC3OC(O)(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,1
O=C(O)CC(NC(=O)CNC(=O)CCC(=O)N1CCNCC1)C(=O)NC(Cc1ccccc1)C(=O)O,1
CCCCNc1nc(N)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2n1,1
COc1ccc(-c2coc3c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)ccc3c2=O)cc1,1
COC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OC)CCC6(C)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC(OCC(=O)O)C(=O)O)C6O)C(C)(C)C5CCC43C)C2C1,1
CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(O)C7(C)C(O)CC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,1
COC(=O)C1OC(OC2C(COC(C)=O)OC(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OC)CCC6(C)CCC45C)C3(C)C)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1
O=C(F)C(O)C(O)C(O)C(O)CO,1
OCC(O)C(O)C(O)C(O)CO[Si],1
CCCCCCCCOC1OC(CO)C(OC)C(O)C1O,1
OCC1OC(OCC2OC(OCCF)C(O)C(O)C2O)C(O)C(O)C1O,1
COc1ccc(-c2coc3c(OC4OC(CO)C(O)C(O)C4O)c(O)ccc3c2=O)cc1,1
COc1ccc(-c2coc3c(OC4OC(CO)C(O)C(O)C4O)c(OC)ccc3c2=O)cc1,1
CCOc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,1
CCCCOc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,1
COc1ccc(C2CC(=O)c3c(OC)cc(OC4OC(COC5OCC(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1OC,1
COc1ccc(C=CC(=O)c2c(OC)cc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)cc2OC)cc1OC,1
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC(C)=O)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)cc3o2)cc1O,1
COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(O)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1OCCO,1
CC1(C)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,1
CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,1
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,1
CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5C(=O)C=C5C7CC(C)(C)CC(O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1O,1
COC(=O)COC(OC1C(O)C(C(=O)OC)OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C1OC1OC(CO)C(O)C(O)C1O)C(O)C(=O)OC,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1
OCCC(CO)OC1CCCCO1,1
CCCCCOC1C(O)C(O)OC(CO)C1O,1
COC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)O,1
OCC1OCCC(OC2OC(CO)C(O)C(O)C2O)C1O,1
Nc1ncnc2c1ncn2C1OC(CO)C(P(=O)(O)O)C1O,1
OCC1OC(O)C(O)C(OCCI)C1O,1
Nc1ncnc2c1ncn2C1CC(OP(=O)(O)CI)C(CO)O1,1
COC1OCC(O)C(O)C1OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O,1
